profile,mode,phase,layer,path,component,count,total_ms,mean_ms,median_ms,p90_ms,p99_ms,min_ms,max_ms
full_fp_eager_layer,full_fp,decode,12,fp,total,31,80.33743906021118,2.591530292264877,2.5903360843658447,2.5931520462036133,2.6144958972930907,2.5863358974456787,2.623231887817383
full_fp_eager_layer,full_fp,decode,13,fp,attention,31,16.575488030910492,0.5346931622874352,0.5347520112991333,0.5359039902687073,0.5363103866577148,0.5329920053482056,0.5363199710845947
full_fp_eager_layer,full_fp,decode,13,fp,input_norm,31,0.2284480007365346,0.0073692903463398254,0.007296000141650438,0.0077760000713169575,0.007852800190448761,0.007104000076651573,0.007872000336647034
full_fp_eager_layer,full_fp,decode,13,fp,mlp,31,63.12086367607117,2.0361568927764893,2.0350399017333984,2.037087917327881,2.0598527431488036,2.0315840244293213,2.0682239532470703
full_fp_eager_layer,full_fp,decode,13,fp,post_attn_norm,31,0.21177600091323256,0.0068314839004268565,0.006719999946653843,0.0071680000983178616,0.00750079988501966,0.006496000103652477,0.007615999784320593
full_fp_eager_layer,full_fp,decode,13,fp,total,31,80.28601622581482,2.589871491155317,2.5887041091918945,2.5916481018066406,2.613260841369629,2.584671974182129,2.6213440895080566
full_fp_eager_layer,full_fp,decode,14,fp,attention,31,16.5764479637146,0.5347241278617613,0.5344319939613342,0.5361279845237732,0.5364191949367523,0.532256007194519,0.5364480018615723
full_fp_eager_layer,full_fp,decode,14,fp,input_norm,31,0.22703999979421496,0.0073238709611037085,0.0072639998979866505,0.007712000049650669,0.00782080008648336,0.007071999832987785,0.007840000092983246
full_fp_eager_layer,full_fp,decode,14,fp,mlp,31,63.25376081466675,2.0404438972473145,2.03603196144104,2.04038405418396,2.1109824419021606,2.032576084136963,2.1197760105133057
full_fp_eager_layer,full_fp,decode,14,fp,post_attn_norm,31,0.2269439990632236,0.007320774163329794,0.0072639998979866505,0.007584000006318092,0.00773439989425242,0.007071999832987785,0.00774399982765317
full_fp_eager_layer,full_fp,decode,14,fp,total,31,80.43283176422119,2.5946074762651996,2.5900158882141113,2.5958080291748047,2.665446400642395,2.5866239070892334,2.674720048904419
full_fp_eager_layer,full_fp,decode,15,fp,attention,31,16.580096065998077,0.5348418085805832,0.5346879959106445,0.5359039902687073,0.536873596906662,0.5329599976539612,0.5371519923210144
full_fp_eager_layer,full_fp,decode,15,fp,input_norm,31,0.22758399974554777,0.007341419346630573,0.0072639998979866505,0.007679999805986881,0.007855999702587723,0.007104000076651573,0.007903999648988247
full_fp_eager_layer,full_fp,decode,15,fp,mlp,31,63.2291522026062,2.039650071051813,2.0385279655456543,2.041440010070801,2.0672191619873046,2.034719944000244,2.0776638984680176
full_fp_eager_layer,full_fp,decode,15,fp,post_attn_norm,31,0.20864000031724572,0.006730322590878894,0.006719999946653843,0.006912000011652708,0.007190399942919612,0.0063680000603199005,0.007199999876320362
full_fp_eager_layer,full_fp,decode,15,fp,total,31,80.39539217948914,2.593399747725456,2.5924160480499268,2.5960640907287598,2.620464062690735,2.587615966796875,2.630880117416382
full_fp_eager_layer,full_fp,decode,16,fp,attention,31,16.570719957351685,0.5345393534629576,0.5345919728279114,0.5359359979629517,0.536406409740448,0.5324479937553406,0.536512017250061
full_fp_eager_layer,full_fp,decode,16,fp,input_norm,31,0.2262080004438758,0.00729703227238309,0.00723200011998415,0.007584000006318092,0.007702399976551533,0.007104000076651573,0.007712000049650669
full_fp_eager_layer,full_fp,decode,16,fp,mlp,31,63.2365448474884,2.039888543467368,2.0378880500793457,2.0407679080963135,2.069318413734436,2.0353920459747314,2.0733120441436768
full_fp_eager_layer,full_fp,decode,16,fp,post_attn_norm,31,0.20950400177389383,0.006758193605609478,0.006719999946653843,0.006976000033318996,0.0072703999001532795,0.006560000125318766,0.007327999919652939
full_fp_eager_layer,full_fp,decode,16,fp,total,31,80.38985657691956,2.5932211799006306,2.5914559364318848,2.5939838886260986,2.6221504688262938,2.588223934173584,2.625760078430176
full_fp_eager_layer,full_fp,decode,17,fp,attention,31,16.60591995716095,0.5356748373277725,0.5359039902687073,0.537056028842926,0.5375168204307557,0.5325120091438293,0.5375360250473022
full_fp_eager_layer,full_fp,decode,17,fp,input_norm,31,0.22652799915522337,0.007307354811458818,0.00723200011998415,0.00774399982765317,0.00783040001988411,0.007071999832987785,0.007840000092983246
