profile,mode,execution_mode,detail,event_type,phase,stage,count,total_ms,mean_ms,median_ms,p90_ms,p99_ms,min_ms,max_ms
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.18.fp.total,31,48.704682,1.5711187741935484,1.567546,1.622456,1.6561267000000002,1.492156,1.656856
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.19.fp.attention,31,24.897611,0.8031487419354839,0.801197,0.835308,0.854699,0.76987,0.855083
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.19.fp.input_norm,31,4.106206,0.13245825806451614,0.131645,0.135101,0.13832629999999999,0.127709,0.138365
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.19.fp.mlp,31,10.415368,0.3359796129032258,0.333944,0.345528,0.3592301,0.325432,0.35996
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.19.fp.post_attn_norm,31,4.408471,0.14220874193548386,0.141469,0.149916,0.1571746,0.134653,0.158461
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.19.fp.total,31,48.551184,1.5661672258064516,1.563002,1.604474,1.6576976,1.505468,1.665272
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.20.fp.attention,31,26.164713,0.844023,0.804173,0.933066,1.1538376999999997,0.759469,1.248194
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.20.fp.input_norm,31,4.0775689999999996,0.13153448387096775,0.131101,0.134973,0.14354260000000002,0.123101,0.144157
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.20.fp.mlp,31,10.517795,0.33928370967741933,0.337112,0.352439,0.3541677,0.323672,0.354168
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.20.fp.post_attn_norm,31,4.419572,0.14256683870967743,0.140444,0.14982,0.16038989999999997,0.136509,0.163068
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.20.fp.total,31,49.924465,1.610466612903226,1.587226,1.695415,1.9376781999999997,1.506076,2.035183
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.21.fp.attention,31,24.707372,0.7970119999999999,0.793293,0.828076,0.835132,0.760494,0.836236
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.21.fp.input_norm,31,4.176092,0.13471264516129033,0.131516,0.146141,0.1596251,0.126333,0.161852
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.21.fp.mlp,31,10.401413,0.3355294516129032,0.3342,0.348472,0.35447100000000004,0.324888,0.356343
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.21.fp.post_attn_norm,31,4.38674,0.14150774193548388,0.140221,0.149436,0.1575608,0.133501,0.158204
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.21.fp.total,31,48.347891,1.5596093870967742,1.55753,1.587449,1.6269619,1.498908,1.630744
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.22.fp.attention,31,24.473874,0.7894798064516129,0.786733,0.813132,0.8333784,0.759982,0.839532
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.22.fp.input_norm,31,4.1732759999999995,0.1346218064516129,0.131037,0.147804,0.16257519999999998,0.127325,0.166396
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.22.fp.mlp,31,10.423745,0.3362498387096774,0.334264,0.346999,0.3571334,0.326264,0.359255
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.22.fp.post_attn_norm,31,4.427636,0.14282696774193548,0.140445,0.152732,0.1686904,0.135037,0.171484
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.22.fp.total,31,48.154742,1.5533787741935485,1.544378,1.596921,1.608569,1.495516,1.610585
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.23.fp.attention,31,24.636748,0.7947338064516128,0.795821,0.821196,0.8297592,0.762222,0.831084
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.23.fp.input_norm,31,4.099741,0.13224970967741936,0.131005,0.137821,0.1462328,0.125437,0.146588
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.23.fp.mlp,31,10.425636,0.33631083870967743,0.334552,0.352087,0.3555113,0.323192,0.355703
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.23.fp.post_attn_norm,31,4.498484,0.14511238709677418,0.140765,0.149308,0.21384739999999997,0.133597,0.231578
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.23.fp.total,31,48.390129,1.5609719032258065,1.55993,1.599994,1.648559,1.50774,1.668824
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.24.fp.attention,31,24.69742,0.7966909677419355,0.793101,0.833676,0.8447441,0.760718,0.848939
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.24.fp.input_norm,31,4.119771,0.13289583870967742,0.131005,0.142301,0.1515675,0.126301,0.154524
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.24.fp.mlp,31,10.425063,0.3362923548387097,0.33628,0.345432,0.3504304,0.323352,0.351448
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.24.fp.post_attn_norm,31,4.422135,0.14264951612903226,0.142109,0.151037,0.1537247,0.133277,0.154205
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.24.fp.total,31,48.406324,1.5614943225806452,1.557562,1.597242,1.6482003,1.499452,1.656792
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.25.fp.attention,31,24.75662,0.7986006451612904,0.802733,0.822092,0.8564686,0.757166,0.861931
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.25.fp.input_norm,31,4.096641,0.13214970967741935,0.131197,0.141725,0.1477115,0.125213,0.149276
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.25.fp.mlp,31,10.538083,0.33993816129032256,0.338263,0.350648,0.3732969,0.32828,0.380919
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.25.fp.post_attn_norm,31,4.370488,0.14098348387096774,0.140412,0.143645,0.1589912,0.133629,0.162236
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.25.fp.total,31,48.488561,1.5641471290322582,1.563642,1.59449,1.6348186,1.513691,1.641433
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.26.fp.attention,31,24.535634,0.7914720645161291,0.783661,0.829164,0.8548855999999999,0.74939,0.86174
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.26.fp.input_norm,31,4.134557,0.1333728064516129,0.131133,0.145308,0.1483938,0.126589,0.148509
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.26.fp.mlp,31,10.373894,0.33464174193548385,0.332696,0.339032,0.36058619999999997,0.324728,0.366135
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.26.fp.post_attn_norm,31,4.371,0.14100000000000001,0.139037,0.146493,0.15417519999999998,0.134685,0.15574
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.26.fp.total,31,48.100505,1.551629193548387,1.542714,1.592986,1.6238202,1.494044,1.630905
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.27.fp.attention,31,25.69391,0.8288358064516129,0.798701,0.843628,1.4054664999999993,0.763502,1.6414
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.27.fp.input_norm,31,4.077501,0.13153229032258065,0.130493,0.136381,0.1434331,0.127613,0.14518
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.27.fp.mlp,31,10.424197,0.3362644193548387,0.33276,0.345623,0.3653673,0.324536,0.369975
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.27.fp.post_attn_norm,31,4.387185,0.14152209677419356,0.139069,0.15446,0.157836,0.135325,0.158844
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.27.fp.total,31,49.277664,1.589602064516129,1.560699,1.59817,2.2104109999999992,1.499516,2.466821
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.28.fp.attention,31,24.542801,0.7917032580645161,0.787053,0.825324,0.8379797,0.74971,0.838988
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.28.fp.input_norm,31,4.104609,0.13240674193548388,0.130941,0.139709,0.1472539,0.125853,0.149692
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.28.fp.mlp,31,10.334278,0.3333638064516129,0.333176,0.344408,0.34774849999999996,0.316408,0.34796
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.28.fp.post_attn_norm,31,4.342423,0.14007816129032258,0.138013,0.14598,0.15881839999999997,0.133437,0.161372
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.28.fp.total,31,48.058173,1.5502636451612903,1.547579,1.597178,1.6175197000000001,1.501052,1.619161
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.29.fp.attention,31,24.385201,0.7866193870967741,0.777293,0.82078,0.8358133,0.758318,0.835948
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.29.fp.input_norm,31,4.112508,0.1326615483870968,0.129949,0.140284,0.1543963,0.124733,0.158332
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.29.fp.mlp,31,10.465253,0.3375888064516129,0.33276,0.351416,0.3790598,0.324441,0.380567
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.29.fp.post_attn_norm,31,4.347191,0.14023196774193547,0.139485,0.146173,0.1563455,0.132509,0.159389
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.29.fp.total,31,47.964639,1.5472464193548388,1.541531,1.589306,1.5994909,1.505084,1.600345
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.30.fp.attention,31,24.522482,0.7910478064516129,0.797741,0.812045,0.8226935999999999,0.75755,0.823116
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.30.fp.input_norm,31,4.084959,0.13177287096774193,0.131037,0.140253,0.1419106,0.123901,0.142429
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.30.fp.mlp,31,10.368517,0.33446829032258063,0.332984,0.347,0.361559,0.320697,0.366551
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.30.fp.post_attn_norm,31,4.354682,0.1404736129032258,0.139261,0.148797,0.1519074,0.130333,0.152637
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.30.fp.total,31,47.98166,1.5477954838709678,1.537883,1.583929,1.5998465,1.493052,1.602362
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.31.fp.attention,31,24.524627,0.791117,0.792205,0.812141,0.8370776,0.757614,0.837452
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.31.fp.input_norm,31,4.097274,0.13217012903225805,0.130717,0.140989,0.1457979,0.125629,0.146268
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.31.fp.mlp,31,10.380263,0.3348471935483871,0.334584,0.343384,0.3587465,0.322808,0.360887
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.31.fp.post_attn_norm,31,4.521557,0.14585667741935485,0.140828,0.148253,0.24586589999999992,0.133917,0.283161
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.31.fp.total,31,48.231092000000004,1.5558416774193549,1.552443,1.612921,1.6601355999999998,1.502556,1.673239
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.32.fp.attention,31,24.35714,0.7857141935483871,0.784941,0.809165,0.8254872,0.75067,0.831468
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.32.fp.input_norm,31,4.132768,0.13331509677419354,0.131325,0.142365,0.151421,0.126973,0.153533
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.32.fp.mlp,31,10.447971,0.33703132258064517,0.335064,0.349623,0.3686697,0.3246,0.375927
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.32.fp.post_attn_norm,31,4.36738,0.1408832258064516,0.139101,0.146204,0.1586043,0.133757,0.159228
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.layer.32.fp.total,31,47.970048,1.5474209032258064,1.546715,1.580538,1.5940445,1.503995,1.595321
full_fp_eager_layer,full_fp,eager,layer,cpu,decode,gpu.model_forward,31,1610.4856790000001,51.951150935483874,51.867614,52.397744,53.3502828,51.23406,53.563062
